"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"2138",4,33,2307,396,0,102000,2,1,0,1,38,0,2273,9899,14600,24144,4.464,19.442,28.675,47.419,87530,1,82240,12
"2139",2,38,1417,183,1.7,51000,2,0,0,3,6,0,294,1154,1394,541,8.691,34.112,41.206,15.992,87530,1,82240,23
"2140",4,84,1482,283,4,91600,2,0,0,1,28,0,2667,12006,10293,16966,6.36,28.632,24.547,40.461,87530,1,82240,25
"2141",3.7,171,4474,698,3,89000,2,0,1,3,11,0,51469,154724,151203,211692,9.044,27.188,26.569,37.198,87530,1,82240,8
"2142",4.2,0,2744,425,1,21900,2,0,0,2,22,10,6711,35885,53401,70379,4.034,21.569,32.097,42.301,87530,1,82240,28
"2143",0,0,8812,1266,2.7,118100,2,0,0,3,8,9,12257,57736,36828,41825,8.246,38.841,24.776,28.137,87530,1,82240,37
"2144",0,0,716,119,1.7,86000,2,0,0,3,10,0,2434,4661,2556,1248,22.332,42.765,23.452,11.451,87530,1,82240,22
"2145",4,16,7141,1124,8,115500,2,0,0,3,60,2,13903,24123,28628,15295,16.965,29.437,34.934,18.664,87530,1,82240,26
"2146",0,0,2503,422,3,71500,2,0,0,3,14,1,1298,2735,1749,897,19.434,40.949,26.187,13.43,87530,1,82240,20
"2147",4.3,136,3830,620,5,82700,2,0,1,3,5,3,3821,10602,12963,8201,10.737,29.792,36.426,23.045,87530,1,82240,25
"2148",0,0,4882,733,0.3,80600,2,1,0,3,14,3,2164,9736,10446,5436,7.789,35.044,37.6,19.567,87530,1,82240,23
"2149",0,0,2906,435,7,80500,2,0,0,3,20,0,857,4533,4982,3022,6.398,33.844,37.196,22.562,87530,1,82240,10
"2150",0,0,2906,435,7,80500,2,0,0,3,20,0,1322,2586,1204,615,23.084,45.155,21.023,10.739,87530,1,82240,10
"2151",2.8,64,3602,503,1,46700,2,0,1,3,33,0,7864,30723,46723,109822,4.03,15.745,23.944,56.281,87530,1,82240,5
"2152",3.5,59,4152,609,3,104600,2,0,0,1,47,0,63671,97727,144116,463270,8.282,12.712,18.746,60.26,87530,1,82240,13
"2153",0,0,1165,195,0,40400,2,0,0,1,3,0,6711,35885,53401,70379,4.034,21.569,32.097,42.301,87530,1,82240,31
"2154",0,0,3039,437,3.3,107000,2,0,1,3,69,0,3457,5744,6336,4128,17.579,29.209,32.22,20.992,87530,1,82240,21
"2155",0,0,1279,196,10,96600,2,0,0,3,19,0,3363,7534,7026,2892,16.157,36.195,33.755,13.894,87530,1,82240,24
"2156",4,84,1482,283,4,91600,2,0,0,1,28,0,2748,8656,5152,2410,14.489,45.64,27.164,12.707,87530,1,82240,25
"2157",3.5,42,3439,451,3,66100,2,0,0,3,88,10,11066,46403,44080,43656,7.621,31.957,30.357,30.065,87530,1,82240,17
"2158",3.7,81,920,194,3,67900,2,0,0,1,32,3,11066,46403,44080,43656,7.621,31.957,30.357,30.065,87530,1,82240,8
"2159",0,0,2562,382,6,59500,2,0,1,3,18,0,14583,47176,46310,29781,10.579,34.223,33.594,21.604,87530,1,82240,7
"2160",0,0,1984,365,0,39800,2,0,0,1,6,29,598,2384,7000,5816,3.785,15.091,44.309,36.815,87530,1,82240,115
"2161",0,0,2503,422,3,71500,2,0,0,3,14,1,21307,39964,41158,27300,16.424,30.806,31.726,21.044,87530,1,82240,20
"2162",0,0,1165,195,0,40400,2,0,0,1,3,0,953,3343,3820,2141,9.291,32.592,37.243,20.874,87530,1,82240,31
"2163",0,0,2906,435,7,80500,2,0,0,3,20,0,9797,28238,35148,23153,10.17,29.312,36.485,24.034,87530,1,82240,10
"2164",0,0,1165,195,0,40400,2,0,0,1,3,0,2748,8656,5152,2410,14.489,45.64,27.164,12.707,87530,1,82240,31
"2165",3.7,69,2330,317,0,42200,1,0,0,0,66,0,2215,2819,2945,1887,22.451,28.573,29.85,19.126,87530,1,82240,14
"2166",0,0,1430,321,0,94900,2,0,0,1,36,2,14583,47176,46310,29781,10.579,34.223,33.594,21.604,87530,1,82240,9
"2167",0,0,2739,421,0,101100,2,0,0,3,29,0,20867,36262,33652,41124,15.82,27.491,25.512,31.177,87530,1,82240,21
"2168",0,0,2739,421,0,101100,2,0,0,3,29,0,5140,17728,12857,9069,11.475,39.577,28.703,20.246,87530,1,82240,21
"2169",3.4,78,2793,382,5,66900,2,0,0,3,20,3,1239,4632,2724,696,13.335,49.855,29.319,7.491,87530,1,82240,26
"2170",0,0,1984,365,0,39800,2,0,0,1,6,29,13674,58296,64638,47164,7.441,31.722,35.173,25.664,87530,1,82240,115
"2171",4,33,2307,396,0,102000,2,1,0,1,38,0,2109,4778,2981,1495,18.56,42.049,26.234,13.157,87530,1,82240,12
"2172",0,0,3144,540,1.7,94800,2,0,0,3,66,0,160845,155318,173507,747953,12.996,12.55,14.019,60.435,87530,1,82240,13
"2173",4,33,2307,396,0,102000,2,1,0,1,38,0,349434,358305,410360,471989,21.976,22.534,25.807,29.683,87530,1,82240,12
"2174",3.8,8,579,108,0,79800,2,0,0,1,0,3,349434,358305,410360,471989,21.976,22.534,25.807,29.683,87530,1,82240,18
"2175",4,33,2307,396,0,102000,2,1,0,1,38,0,894,2640,1180,685,16.559,48.898,21.856,12.688,87530,1,82240,12
"2176",4,84,1482,283,4,91600,2,0,0,1,28,0,3278,12445,10415,9321,9.244,35.097,29.372,26.287,87530,1,82240,25
"2177",0,0,2906,435,7,80500,2,0,0,3,20,0,2928,6146,5146,2413,17.604,36.951,30.938,14.507,87530,1,82240,10
"2178",0,0,2906,435,7,80500,2,0,0,3,20,0,10684,22738,22476,14875,15.096,32.128,31.758,21.018,87530,1,82240,10
"2179",0,0,2541,379,1,74900,2,0,0,3,8,4,2164,9736,10446,5436,7.789,35.044,37.6,19.567,87530,1,82240,10
"2180",0,0,716,119,1.7,86000,2,0,0,3,10,0,1017,5272,5283,5347,6.011,31.16,31.225,31.604,87530,1,82240,22
"2181",0,0,1279,196,10,96600,2,0,0,3,19,0,14008,49512,52548,53629,8.255,29.177,30.966,31.603,87530,1,82240,24
"2182",0,0,1286,225,5,67900,2,0,0,1,28,0,349434,358305,410360,471989,21.976,22.534,25.807,29.683,87530,1,82240,20
"2183",0,0,516,152,2,76700,2,0,0,1,87,0,14881,52410,55665,81047,7.295,25.691,27.286,39.728,87530,1,82240,19
"2184",4,84,1482,283,4,91600,2,0,0,1,28,0,1127,2369,2402,1076,16.16,33.969,34.442,15.429,87530,1,82240,25
"2185",0,0,3213,474,1,58800,2,0,0,1,26,17,51469,154724,151203,211692,9.044,27.188,26.569,37.198,87530,1,82240,17
"2186",0,0,2589,395,0,50400,2,0,1,3,13,1,6206,13073,13509,11587,13.985,29.46,30.443,26.112,87530,1,82240,7
"2187",3.5,42,3439,451,3,66100,2,0,0,3,88,10,539,2806,3378,2660,5.744,29.905,36.001,28.349,87530,1,82240,17
"2188",0,0,1796,293,0,25700,2,0,0,3,26,32,1322,2586,1204,615,23.084,45.155,21.023,10.739,87530,1,82240,47
"2189",4.2,0,2744,425,1,21900,2,0,0,2,22,10,1127,2369,2402,1076,16.16,33.969,34.442,15.429,87530,1,82240,28
"2190",3.8,40,3190,496,5,79200,2,1,1,1,60,1,7589,12868,14153,4710,19.301,32.726,35.994,11.979,87530,1,82240,26
"2191",0,0,2811,395,0,100100,2,0,0,3,23,7,1900892,3569454,3342291,4691446,14.076,26.432,24.75,34.741,87530,1,82240,22
"2192",0,0,1165,195,0,40400,2,0,0,1,3,0,5140,17728,12857,9069,11.475,39.577,28.703,20.246,87530,1,82240,31
"2193",3.7,27,3049,395,0,77100,2,0,1,3,25,9,1700,3490,2191,1107,20.028,41.117,25.813,13.042,87530,1,82240,36
"2194",4.7,75,1529,294,0,72200,2,0,0,3,5,3,4821,19507,10056,9339,11.026,44.615,22.999,21.359,87530,1,82240,9
"2195",0,0,1733,322,4,157000,2,0,0,1,9,0,1900892,3569454,3342291,4691446,14.076,26.432,24.75,34.741,87530,1,82240,5
"2196",0,0,1279,196,10,96600,2,0,0,3,19,0,242,1466,1534,887,5.861,35.505,37.152,21.482,87530,1,82240,24
"2197",4.2,0,2744,425,1,21900,2,0,0,2,22,10,6331,12791,10804,9857,15.914,32.152,27.157,24.777,87530,1,82240,28
"2198",2,38,1417,183,1.7,51000,2,0,0,3,6,0,9909,26216,23134,26452,11.561,30.587,26.991,30.862,87530,1,82240,23
"2199",0,0,516,152,2,76700,2,0,0,1,87,0,863,3434,6390,9811,4.21,16.753,31.174,47.863,87530,1,82240,19
"2200",4,16,7141,1124,8,115500,2,0,0,3,60,2,3902,16621,10120,7908,10.122,43.114,26.251,20.513,87530,1,82240,26
"2201",4,84,1482,283,4,91600,2,0,0,1,28,0,294,1154,1394,541,8.691,34.112,41.206,15.992,87530,1,82240,25
"2202",4,16,7141,1124,8,115500,2,0,0,3,60,2,266,1177,1902,1909,5.063,22.402,36.201,36.334,87530,1,82240,26
"2203",0,0,8812,1266,2.7,118100,2,0,0,3,8,9,586,4148,4754,4180,4.287,30.348,34.782,30.582,87530,1,82240,37
"2204",3.5,21,2353,361,0,27800,2,0,1,2,66,1,42545,82146,93097,106698,13.112,25.316,28.691,32.882,87530,1,82240,11
"2205",4,84,1482,283,4,91600,2,0,0,1,28,0,6711,35885,53401,70379,4.034,21.569,32.097,42.301,87530,1,82240,25
"2206",0,0,2739,421,0,101100,2,0,0,3,29,0,586,4148,4754,4180,4.287,30.348,34.782,30.582,87530,1,82240,21
"2207",4,84,1482,283,4,91600,2,0,0,1,28,0,5140,17728,12857,9069,11.475,39.577,28.703,20.246,87530,1,82240,25
"2208",0,0,2739,421,0,101100,2,0,0,3,29,0,6331,12791,10804,9857,15.914,32.152,27.157,24.777,87530,1,82240,21
"2209",4.3,136,3830,620,5,82700,2,0,1,3,5,3,4512,14987,10451,5374,12.773,42.427,29.586,15.213,87530,1,82240,25
"2210",0,0,1165,195,0,40400,2,0,0,1,3,0,1374,5612,4862,3130,9.173,37.468,32.461,20.897,87530,1,82240,31
"2211",0,0,1165,195,0,40400,2,0,0,1,3,0,3278,12445,10415,9321,9.244,35.097,29.372,26.287,87530,1,82240,31
"2212",2,38,1417,183,1.7,51000,2,0,0,3,6,0,1127,2369,2402,1076,16.16,33.969,34.442,15.429,87530,1,82240,23
"2213",2,38,1417,183,1.7,51000,2,0,0,3,6,0,1792,3256,2757,836,20.738,37.681,31.906,9.675,87530,1,82240,23
"2214",0,0,1984,365,0,39800,2,0,0,1,6,29,7395,21656,18982,16472,11.464,33.573,29.427,25.536,87530,1,82240,115
"2215",0,0,1984,365,0,39800,2,0,0,1,6,29,6472,10926,18967,30558,9.671,16.326,28.342,45.661,87530,1,82240,115
"2216",3.7,27,3049,395,0,77100,2,0,1,3,25,9,14583,47176,46310,29781,10.579,34.223,33.594,21.604,87530,1,82240,36
"2217",0,0,2739,421,0,101100,2,0,0,3,29,0,3278,12445,10415,9321,9.244,35.097,29.372,26.287,87530,1,82240,21
"2218",0,0,1286,225,5,67900,2,0,0,1,28,0,2273,9899,14600,24144,4.464,19.442,28.675,47.419,87530,1,82240,20
"2219",4,84,1482,283,4,91600,2,0,0,1,28,0,2819,9028,6896,4714,12.018,38.487,29.398,20.096,87530,1,82240,25
"2220",0,0,8812,1266,2.7,118100,2,0,0,3,8,9,20867,36262,33652,41124,15.82,27.491,25.512,31.177,87530,1,82240,37
"2221",0,0,2739,421,0,101100,2,0,0,3,29,0,3555,7363,4764,1935,20.179,41.795,27.042,10.984,87530,1,82240,21
"2222",4.2,0,2744,425,1,21900,2,0,0,2,22,10,1374,5612,4862,3130,9.173,37.468,32.461,20.897,87530,1,82240,28
"2223",0,0,2739,421,0,101100,2,0,0,3,29,0,2748,8656,5152,2410,14.489,45.64,27.164,12.707,87530,1,82240,21
"2224",0,0,2739,421,0,101100,2,0,0,3,29,0,2819,9028,6896,4714,12.018,38.487,29.398,20.096,87530,1,82240,21
"2225",0,0,1126,207,0,89400,2,0,0,1,54,0,8720,22334,14526,10107,15.659,40.106,26.085,18.15,87530,1,82240,16
"2226",4,16,7141,1124,8,115500,2,0,0,3,60,2,2654,5373,3027,1317,21.453,43.432,24.469,10.646,87530,1,82240,26
"2227",4.2,0,2744,425,1,21900,2,0,0,2,22,10,5649,28318,31686,27369,6.073,30.442,34.063,29.422,87530,1,82240,28
"2228",4.3,136,3830,620,5,82700,2,0,1,3,5,3,1967,7303,9782,5274,8.086,30.021,40.212,21.681,87530,1,82240,25
"2229",0,0,2739,421,0,101100,2,0,0,3,29,0,1792,3256,2757,836,20.738,37.681,31.906,9.675,87530,1,82240,21
"2230",5,3,1670,302,2,62100,2,0,0,3,0,1,10590,13913,20218,125092,6.236,8.193,11.906,73.665,87530,1,82240,19
"2231",4,84,1482,283,4,91600,2,0,0,1,28,0,9909,26216,23134,26452,11.561,30.587,26.991,30.862,87530,1,82240,25
"2232",0,0,716,119,1.7,86000,2,0,0,3,10,0,1747,3029,2506,1147,20.726,35.935,29.731,13.608,87530,1,82240,22
"2233",0,0,2739,421,0,101100,2,0,0,3,29,0,13622,39363,29893,20846,13.133,37.95,28.82,20.098,87530,1,82240,21
"2234",2,38,1417,183,1.7,51000,2,0,0,3,6,0,6815,22866,39236,26258,7.16,24.025,41.225,27.589,87530,1,82240,23
"2235",4.3,136,3830,620,5,82700,2,0,1,3,5,3,1765,8573,7221,8434,6.79,32.982,27.781,32.447,87530,1,82240,25
"2236",0,0,716,119,1.7,86000,2,0,0,3,10,0,5742,12221,7224,3330,20.135,42.855,25.332,11.677,87530,1,82240,22
"2237",0,0,8812,1266,2.7,118100,2,0,0,3,8,9,13622,39363,29893,20846,13.133,37.95,28.82,20.098,87530,1,82240,37
"2238",0,0,1279,196,10,96600,2,0,0,3,19,0,2326,11398,10074,6441,7.692,37.693,33.315,21.3,87530,1,82240,24
"2239",3.8,216,589,114,7,79000,2,0,0,1,2,0,7589,12868,14153,4710,19.301,32.726,35.994,11.979,87530,1,82240,42
"2240",0,0,795,210,0,33600,2,0,0,1,4,2,1340,5827,6400,3292,7.948,34.563,37.962,19.527,87530,1,82240,20
"2241",0,0,1300,277,0,49600,2,0,0,1,21,0,11212,26067,45086,120069,5.539,12.877,22.272,59.313,87530,1,82240,12
"2242",0,0,1472,231,3,83900,2,0,0,3,26,0,10893,22999,21512,10792,16.456,34.744,32.497,16.303,87530,1,82240,7
"2243",0,0,2503,422,3,71500,2,0,0,3,14,1,6055,10752,9645,4238,19.73,35.034,31.427,13.809,87530,1,82240,20
"2244",0,0,3151,534,12,108000,2,0,0,3,54,0,166105,189751,298047,630862,12.929,14.769,23.199,49.103,87530,1,82240,2
"2245",4,90,4902,756,4,88900,2,0,0,3,20,0,9797,28238,35148,23153,10.17,29.312,36.485,24.034,87530,1,82240,17
"2246",0,0,1430,321,0,94900,2,0,0,1,36,2,1700,3490,2191,1107,20.028,41.117,25.813,13.042,87530,1,82240,9
"2247",4.3,136,3830,620,5,82700,2,0,1,3,5,3,1602,7008,10746,13581,4.864,21.277,32.626,41.233,87530,1,82240,25
"2248",3.9,77,6589,950,10,130500,2,1,0,3,8,13,1700,3490,2191,1107,20.028,41.117,25.813,13.042,87530,1,82240,20
"2249",0,0,1984,365,0,39800,2,0,0,1,6,29,4086,12890,8727,5024,13.298,41.95,28.402,16.35,87530,1,82240,115
"2250",4.3,136,3830,620,5,82700,2,0,1,3,5,3,648,2336,2853,1644,8.662,31.226,38.137,21.976,87530,1,82240,25
"2251",0,0,2739,421,0,101100,2,0,0,3,29,0,12257,57736,36828,41825,8.246,38.841,24.776,28.137,87530,1,82240,21
"2252",0,0,2739,421,0,101100,2,0,0,3,29,0,5503,19547,22180,37998,6.457,22.935,26.024,44.584,87530,1,82240,21
"2253",4.3,136,3830,620,5,82700,2,0,1,3,5,3,933,2391,1562,740,16.584,42.499,27.764,13.153,87530,1,82240,25
"2254",0,0,4037,607,3,82000,2,0,0,3,98,3,2326,11398,10074,6441,7.692,37.693,33.315,21.3,87530,1,82240,20
"2255",4,84,1482,283,4,91600,2,0,0,1,28,0,1792,3256,2757,836,20.738,37.681,31.906,9.675,87530,1,82240,25
"2256",4.2,0,2744,425,1,21900,2,0,0,2,22,10,13622,39363,29893,20846,13.133,37.95,28.82,20.098,87530,1,82240,28
"2257",4.2,0,2744,425,1,21900,2,0,0,2,22,10,34900,70682,118091,156722,9.175,18.581,31.044,41.2,87530,1,82240,28
"2258",2,38,1417,183,1.7,51000,2,0,0,3,6,0,2667,12006,10293,16966,6.36,28.632,24.547,40.461,87530,1,82240,23
"2259",0,0,2739,421,0,101100,2,0,0,3,29,0,1374,5612,4862,3130,9.173,37.468,32.461,20.897,87530,1,82240,21
"2260",0,0,2875,430,1.5,57800,2,0,0,3,3,3,14583,47176,46310,29781,10.579,34.223,33.594,21.604,87530,1,82240,22
"2261",0,0,2438,391,0,62300,2,0,0,1,0,9,63865,82555,107758,214085,13.639,17.63,23.012,45.719,87530,1,82240,18
"2262",0,0,716,119,1.7,86000,2,0,0,3,10,0,5261,9340,6411,2415,22.457,39.869,27.366,10.309,87530,1,82240,22
"2263",0,0,3950,646,3,80400,2,0,0,1,27,0,327,1453,2052,1415,6.232,27.692,39.108,26.968,87530,1,82240,26
"2264",0,0,8812,1266,2.7,118100,2,0,0,3,8,9,7186,9422,8750,5764,23.09,30.274,28.115,18.521,87530,1,82240,37
"2265",0,0,8812,1266,2.7,118100,2,0,0,3,8,9,452496,1101156,1638413,1612159,9.419,22.921,34.104,33.557,87530,1,82240,37
"2266",4,84,1482,283,4,91600,2,0,0,1,28,0,4022,7249,6726,5090,17.421,31.399,29.133,22.047,87530,1,82240,25
"2267",4,16,7141,1124,8,115500,2,0,0,3,60,2,6013,11953,7429,3754,20.628,41.007,25.486,12.879,87530,1,82240,26
"2268",2.8,64,3602,503,1,46700,2,0,1,3,33,0,592,2108,2186,912,10.21,36.357,37.703,15.73,87530,1,82240,5
"2269",0,0,1796,293,0,25700,2,0,0,3,26,32,9797,28238,35148,23153,10.17,29.312,36.485,24.034,87530,1,82240,47
"2270",0,0,1796,293,0,25700,2,0,0,3,26,32,857,4533,4982,3022,6.398,33.844,37.196,22.562,87530,1,82240,47
"2271",0,0,3606,535,5,102500,2,0,0,3,33,0,1165,7059,8293,5419,5.311,32.18,37.805,24.704,87530,1,82240,25
"2272",4.3,136,3830,620,5,82700,2,0,1,3,5,3,1566,4016,5113,4279,10.458,26.82,34.146,28.576,87530,1,82240,25
"2273",2,38,1417,183,1.7,51000,2,0,0,3,6,0,2819,9028,6896,4714,12.018,38.487,29.398,20.096,87530,1,82240,23
"2274",0,0,2739,421,0,101100,2,0,0,3,29,0,347,1424,1452,728,8.783,36.042,36.75,18.426,87530,1,82240,21
"2275",0,0,3606,535,5,102500,2,0,0,3,33,0,3689,10554,7553,2954,14.905,42.642,30.517,11.935,87530,1,82240,25
"2276",4.3,136,3830,620,5,82700,2,0,1,3,5,3,402,1169,1160,804,11.372,33.069,32.815,22.744,87530,1,82240,25
"2277",3.4,78,2793,382,5,66900,2,0,0,3,20,3,5626,13442,12882,7222,14.362,34.315,32.886,18.437,87530,1,82240,26
"2278",3.4,78,2793,382,5,66900,2,0,0,3,20,3,1154,2397,1468,874,19.583,40.675,24.911,14.831,87530,1,82240,26
"2279",3.5,42,3439,451,3,66100,2,0,0,3,88,10,18799,44713,51461,48122,11.526,27.415,31.553,29.506,87530,1,82240,17
"2280",4,84,1482,283,4,91600,2,0,0,1,28,0,953,3343,3820,2141,9.291,32.592,37.243,20.874,87530,1,82240,25
"2281",4.2,0,2744,425,1,21900,2,0,0,2,22,10,5503,19547,22180,37998,6.457,22.935,26.024,44.584,87530,1,82240,28
"2282",4.2,0,2744,425,1,21900,2,0,0,2,22,10,586,4148,4754,4180,4.287,30.348,34.782,30.582,87530,1,82240,28
"2283",2.3,79,608,146,0,54700,2,0,0,1,63,0,2109,4778,2981,1495,18.56,42.049,26.234,13.157,87530,1,82240,5
"2284",0,0,1984,365,0,39800,2,0,0,1,6,29,4576,16078,14236,12716,9.612,33.773,29.904,26.711,87530,1,82240,115
"2285",0,0,3752,606,0.5,29600,2,0,1,2,39,0,63865,82555,107758,214085,13.639,17.63,23.012,45.719,87530,1,82240,0
"2286",0,0,2739,421,0,101100,2,0,0,3,29,0,9909,26216,23134,26452,11.561,30.587,26.991,30.862,87530,1,82240,21
"2287",4.7,75,1529,294,0,72200,2,0,0,3,5,3,298,767,1142,752,10.071,25.921,38.594,25.414,87530,1,82240,9
"2288",0,0,1286,225,5,67900,2,0,0,1,28,0,2109,4778,2981,1495,18.56,42.049,26.234,13.157,87530,1,82240,20
"2289",4.7,75,1529,294,0,72200,2,0,0,3,5,3,7456,22395,29534,32117,8.148,24.475,32.277,35.1,87530,1,82240,9
"2290",0,0,1984,365,0,39800,2,0,0,1,6,29,339,2105,2092,1640,5.489,34.084,33.873,26.554,87530,1,82240,115
"2291",0,0,2551,430,0,90400,2,0,0,3,53,0,1900892,3569454,3342291,4691446,14.076,26.432,24.75,34.741,87530,1,82240,9
"2292",4.1,0,5869,861,3,104900,2,0,0,3,16,3,160845,155318,173507,747953,12.996,12.55,14.019,60.435,87530,1,82240,3
"2293",0,0,1165,195,0,40400,2,0,0,1,3,0,347,1424,1452,728,8.783,36.042,36.75,18.426,87530,1,82240,31
"2294",4.2,116,2917,473,3,65400,2,0,0,3,1,2,7819,25821,22917,15092,10.913,36.038,31.985,21.064,87530,1,82240,18
"2295",4,16,7141,1124,8,115500,2,0,0,3,60,2,2380,3564,2541,1141,24.725,37.025,26.397,11.853,87530,1,82240,26
"2296",4.3,136,3830,620,5,82700,2,0,1,3,5,3,120,713,929,419,5.502,32.691,42.595,19.211,87530,1,82240,25
"2297",4.2,5,3935,663,15,91900,2,0,0,1,4,0,160845,155318,173507,747953,12.996,12.55,14.019,60.435,87530,1,82240,43
"2298",3.9,11,5293,768,5,125500,2,1,0,3,23,3,1889,8066,6255,9029,7.484,31.958,24.783,35.774,87530,1,82240,22
"2299",4,90,4902,756,4,88900,2,0,0,3,20,0,1322,2586,1204,615,23.084,45.155,21.023,10.739,87530,1,82240,17
"2300",4.3,136,3830,620,5,82700,2,0,1,3,5,3,3776,7443,3925,1657,22.475,44.301,23.362,9.863,87530,1,82240,25
"2301",0,0,2813,493,8,76100,2,1,0,2,5,14,242,1466,1534,887,5.861,35.505,37.152,21.482,87530,1,82240,27
"2302",0,0,2813,493,8,76100,2,1,0,2,5,14,3363,7534,7026,2892,16.157,36.195,33.755,13.894,87530,1,82240,27
"2303",0,0,1165,195,0,40400,2,0,0,1,3,0,13622,39363,29893,20846,13.133,37.95,28.82,20.098,87530,1,82240,31
"2304",0,0,1165,195,0,40400,2,0,0,1,3,0,12257,57736,36828,41825,8.246,38.841,24.776,28.137,87530,1,82240,31
"2305",4.2,0,2744,425,1,21900,2,0,0,2,22,10,294,1154,1394,541,8.691,34.112,41.206,15.992,87530,1,82240,28
"2306",0,0,1165,195,0,40400,2,0,0,1,3,0,34900,70682,118091,156722,9.175,18.581,31.044,41.2,87530,1,82240,31
"2307",0,0,1165,195,0,40400,2,0,0,1,3,0,2335,5278,2802,1109,20.262,45.8,24.314,9.623,87530,1,82240,31
"2308",4,84,1482,283,4,91600,2,0,0,1,28,0,452496,1101156,1638413,1612159,9.419,22.921,34.104,33.557,87530,1,82240,25
"2309",0,0,795,210,0,33600,2,0,0,1,4,2,26276,101107,99304,122157,7.532,28.983,28.467,35.018,87530,1,82240,20
"2310",3.4,78,2793,382,5,66900,2,0,0,3,20,3,2274,4122,5240,2183,16.456,29.828,37.919,15.797,87530,1,82240,26
"2311",4,90,4902,756,4,88900,2,0,0,3,20,0,10684,22738,22476,14875,15.096,32.128,31.758,21.018,87530,1,82240,17
"2312",0,0,1165,195,0,40400,2,0,0,1,3,0,586,4148,4754,4180,4.287,30.348,34.782,30.582,87530,1,82240,31
"2313",4.2,0,2744,425,1,21900,2,0,0,2,22,10,20867,36262,33652,41124,15.82,27.491,25.512,31.177,87530,1,82240,28
"2314",4.3,136,3830,620,5,82700,2,0,1,3,5,3,2110,5061,2116,786,20.947,50.243,21.007,7.803,87530,1,82240,25
"2315",4.2,30,1591,249,5,85900,2,0,0,3,39,2,51469,154724,151203,211692,9.044,27.188,26.569,37.198,87530,1,82240,21
"2316",4.2,5,3935,663,15,91900,2,0,0,1,4,0,1900892,3569454,3342291,4691446,14.076,26.432,24.75,34.741,87530,1,82240,43
"2317",0,0,2739,421,0,101100,2,0,0,3,29,0,6711,35885,53401,70379,4.034,21.569,32.097,42.301,87530,1,82240,21
"2318",0,0,716,119,1.7,86000,2,0,0,3,10,0,6144,17826,12794,6056,14.348,41.63,29.879,14.143,87530,1,82240,22
"2319",2,38,1417,183,1.7,51000,2,0,0,3,6,0,4022,7249,6726,5090,17.421,31.399,29.133,22.047,87530,1,82240,23
"2320",0,0,4554,736,0,58600,2,0,1,1,15,4,252,1347,1305,616,7.159,38.267,37.074,17.5,87530,1,82240,10
"2321",3.5,42,3439,451,3,66100,2,0,0,3,88,10,34909,123672,75552,70392,11.463,40.611,24.81,23.115,87530,1,82240,17
"2322",0,0,4631,673,0,78000,2,1,0,3,32,5,293959,406630,672249,788922,13.598,18.81,31.097,36.494,87530,1,82240,14
"2323",3.5,42,3439,451,3,66100,2,0,0,3,88,10,2745,8667,13823,19212,6.176,19.5,31.1,43.225,87530,1,82240,17
"2324",3.9,11,5293,768,5,125500,2,1,0,3,4,2,1889,8066,6255,9029,7.484,31.958,24.783,35.774,87530,1,82240,41
"2325",0,0,8812,1266,2.7,118100,2,0,0,3,8,9,1127,2369,2402,1076,16.16,33.969,34.442,15.429,87530,1,82240,37
"2326",0,0,2083,349,2,77800,2,0,0,3,25,12,806,4001,2977,1731,8.471,42.049,31.287,18.192,87530,1,82240,24
"2327",3.8,8,579,108,0,79800,2,0,0,1,0,3,894,2640,1180,685,16.559,48.898,21.856,12.688,87530,1,82240,18
"2328",4.2,0,2744,425,1,21900,2,0,0,2,22,10,9909,26216,23134,26452,11.561,30.587,26.991,30.862,87530,1,82240,28
"2329",0,0,3117,512,6,43600,2,1,1,2,5,0,8834,39680,49771,37750,6.494,29.169,36.587,27.75,87530,1,82240,22
"2330",4.3,327,3502,492,0,54500,2,1,0,3,29,0,29576,100791,104719,246726,6.138,20.919,21.734,51.208,87530,1,82240,3
"2331",0,0,2484,404,4,81100,2,0,0,3,44,2,1700,3490,2191,1107,20.028,41.117,25.813,13.042,87530,1,82240,4
"2332",4.3,136,3830,620,5,82700,2,0,1,3,5,3,1738,5070,5037,2771,11.891,34.688,34.462,18.959,87530,1,82240,25
"2333",0,0,2083,349,2,77800,2,0,0,3,25,12,1870,7369,10279,9821,6.374,25.117,35.035,33.474,87530,1,82240,24
"2334",3.4,78,2793,382,5,66900,2,0,0,3,20,3,1394,4572,2832,1037,14.174,46.487,28.795,10.544,87530,1,82240,26
"2335",4.2,0,2744,425,1,21900,2,0,0,2,22,10,347,1424,1452,728,8.783,36.042,36.75,18.426,87530,1,82240,28
"2336",0,0,2495,406,5,57500,2,0,1,1,34,5,3457,5744,6336,4128,17.579,29.209,32.22,20.992,87530,1,82240,28
"2337",0,0,1984,365,0,39800,2,0,0,1,6,29,7574,15554,14523,15464,14.26,29.284,27.343,29.114,87530,1,82240,115
"2338",3.8,8,579,108,0,79800,2,0,0,1,0,3,2109,4778,2981,1495,18.56,42.049,26.234,13.157,87530,1,82240,18
"2339",0,0,8812,1266,2.7,118100,2,0,0,3,8,9,4022,7249,6726,5090,17.421,31.399,29.133,22.047,87530,1,82240,37
